transaction_id,date,time,branch_id,branch_city,customer_id,customer_name,account_number,account_type,transaction_mode,channel,location,status
T483835,2025-04-28,05:44,DEL05,Delhi,3563,Ivy,A63911948,Savings,Offline,IMPS,Kiosk,Failed
T983745,2025-04-28,03:26,DEL05,Delhi,5430,Grace,A51799635,Current,Offline,ATM,Kiosk,Success
T642554,2025-04-28,18:32,DEL05,Delhi,1513,Grace,A95252103,Current,Offline,NEFT,Kiosk,Failed
T636060,2025-04-28,05:21,DEL05,Delhi,2069,Grace,A30796012,Current,Offline,NetBanking,ATM Booth,Success
T783360,2025-04-28,01:01,DEL05,Delhi,2666,Charlie,A75593015,Current,Offline,ATM,MobileApp,Failed
T805600,2025-04-28,07:12,DEL05,Delhi,3898,Helen,A95432945,Current,Online,NEFT,ATM Booth,Success
T705473,2025-04-28,20:08,DEL05,Delhi,3732,Alice,A92607193,Current,Offline,IMPS,Branch,Failed
T804787,2025-04-28,09:36,DEL05,Delhi,6048,Alice,A60773039,Savings,Online,NEFT,ATM Booth,Success
T937001,2025-04-28,22:51,DEL05,Delhi,1401,Frank,A95167695,Current,Online,NetBanking,ATM Booth,Success
T839326,2025-04-28,22:45,DEL05,Delhi,4014,Eva,A85701216,Current,Offline,NetBanking,MobileApp,Failed
T979493,2025-04-29,12:49,DEL05,Delhi,4088,John,A88515173,Current,Online,UPI,OnlinePortal,Failed
T465563,2025-04-29,02:30,DEL05,Delhi,5361,John,A88171739,Savings,Online,ATM,OnlinePortal,Failed
T334578,2025-04-29,06:28,DEL05,Delhi,6108,Grace,A15111857,Savings,Offline,NEFT,OnlinePortal,Success
T333633,2025-04-29,16:51,DEL05,Delhi,8707,Frank,A66866799,Savings,Offline,UPI,OnlinePortal,Failed
T698061,2025-04-29,07:51,DEL05,Delhi,1234,Alice,A30735901,Savings,Online,ATM,ATM Booth,Failed
T585332,2025-04-29,19:35,DEL05,Delhi,8295,John,A29995481,Current,Offline,NetBanking,ATM Booth,Success
T187634,2025-04-29,00:56,DEL05,Delhi,7170,Bob,A50286309,Current,Online,NEFT,MobileApp,Success
T158138,2025-04-29,04:28,DEL05,Delhi,8687,Helen,A24802149,Current,Offline,UPI,Branch,Failed
T140229,2025-04-29,16:52,DEL05,Delhi,3954,Charlie,A36802522,Savings,Online,NetBanking,ATM Booth,Failed
T945049,2025-04-29,19:13,DEL05,Delhi,1756,Helen,A11918318,Current,Offline,ATM,MobileApp,Failed
T537912,2025-04-30,09:15,DEL05,Delhi,5216,Grace,A23247002,Current,Online,ATM,Branch,Failed
T176186,2025-04-30,04:35,DEL05,Delhi,8064,Eva,A32932547,Savings,Offline,IMPS,ATM Booth,Success
T636384,2025-04-30,01:40,DEL05,Delhi,6038,David,A69865951,Current,Online,IMPS,Kiosk,Failed
T792923,2025-04-30,02:43,DEL05,Delhi,8984,David,A44062444,Savings,Online,UPI,Kiosk,Success
T475303,2025-04-30,06:54,DEL05,Delhi,7989,Charlie,A61747587,Savings,Offline,UPI,Branch,Success
T335542,2025-04-30,18:48,DEL05,Delhi,1272,Ivy,A47792534,Current,Offline,ATM,MobileApp,Success
T232738,2025-04-30,02:49,DEL05,Delhi,1507,David,A86996884,Current,Offline,NEFT,OnlinePortal,Failed
T688725,2025-04-30,04:07,DEL05,Delhi,6818,Alice,A32830667,Savings,Online,ATM,MobileApp,Success
